Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.2034549713134766	0	-240.40625	73.01182	-136.0	-393.5	25.0	0.0	400	400
4.604198932647705	1	-202.03125	80.05339	-69.0	-343.5	25.0	0.0	400	800
5.001190185546875	2	-197.34375	76.74363	-106.5	-324.5	25.0	0.0	400	1200
5.392836332321167	3	-190.125	69.24425	-6.5	-312.0	25.0	0.0	400	1600
5.812025785446167	4	-211.375	87.49991	-89.5	-392.0	25.0	0.0	400	2000
6.218987703323364	5	-214.03125	78.33571	-91.0	-373.0	25.0	0.0	400	2400
6.676273822784424	6	-204.90625	60.834873	-104.0	-343.5	25.0	0.0	400	2800
7.085037469863892	7	-199.21875	76.488144	-85.0	-374.0	25.0	0.0	400	3200
7.49932861328125	8	-205.375	59.88935	-124.0	-319.0	25.0	0.0	400	3600
7.93748140335083	9	-196.875	87.44043	-20.0	-321.0	25.0	0.0	400	4000
8.365211248397827	10	-181.75	67.74008	-61.5	-337.5	25.0	0.0	400	4400
8.767276763916016	11	-208.75	88.15345	-68.5	-371.0	25.0	0.0	400	4800
9.261062145233154	12	-220.78125	60.28784	-137.0	-346.5	25.0	0.0	400	5200
9.731828689575195	13	-183.375	69.14466	-41.0	-299.0	25.0	0.0	400	5600
10.246725082397461	14	-215.71875	86.627426	-112.5	-369.5	25.0	0.0	400	6000
10.77517056465149	15	-194.5625	81.81322	-18.0	-384.5	25.0	0.0	400	6400
11.25206470489502	16	-185.5	78.839035	-42.0	-386.5	25.0	0.0	400	6800
11.725698947906494	17	-215.25	58.94807	-119.5	-336.0	25.0	0.0	400	7200
12.18772029876709	18	-188.3125	74.946625	-52.5	-345.5	25.0	0.0	400	7600
12.649853706359863	19	-199.375	69.10556	-55.0	-298.5	25.0	0.0	400	8000
13.11277461051941	20	-223.75	78.01623	-95.5	-325.0	25.0	0.0	400	8400
13.580796957015991	21	-197.75	53.03625	-118.0	-311.0	25.0	0.0	400	8800
14.063400268554688	22	-177.625	78.16639	-58.0	-386.5	25.0	0.0	400	9200
14.539227724075317	23	-177.21875	87.53802	-46.0	-343.0	25.0	0.0	400	9600
15.003035545349121	24	-207.875	59.338146	-91.0	-318.0	25.0	0.0	400	10000
15.455355405807495	25	-206.96875	68.639565	-76.0	-371.0	25.0	0.0	400	10400
15.824798583984375	26	-205.40625	95.32169	-8.5	-367.0	25.0	0.0	400	10800
16.19307279586792	27	-217.5625	57.297436	-110.5	-322.5	25.0	0.0	400	11200
16.565053939819336	28	-216.4375	64.13411	-128.5	-318.5	25.0	0.0	400	11600
16.931856632232666	29	-175.3125	74.76126	-52.0	-323.5	25.0	0.0	400	12000
17.296756267547607	30	-168.21875	76.0002	-35.0	-295.0	25.0	0.0	400	12400
17.691776275634766	31	-178.34375	83.681816	-16.5	-330.5	25.0	0.0	400	12800
18.061129093170166	32	-225.25	66.33579	-103.5	-355.0	25.0	0.0	400	13200
18.464677333831787	33	-167.0	56.13349	-11.5	-247.5	25.0	0.0	400	13600
18.85332942008972	34	-212.5	68.97554	-114.5	-366.0	25.0	0.0	400	14000
19.237019300460815	35	-203.1875	90.94639	-78.0	-414.5	25.0	0.0	400	14400
19.679776668548584	36	-184.28125	112.93125	5.5	-424.0	25.0	0.0	400	14800
20.068708419799805	37	-200.375	73.03242	-102.5	-370.0	25.0	0.0	400	15200
20.458759307861328	38	-204.53125	81.27278	-82.5	-339.5	25.0	0.0	400	15600
20.860320806503296	39	-146.53125	45.756306	-84.5	-255.5	25.0	0.0	400	16000
21.23671293258667	40	-168.125	70.190926	-74.5	-333.0	25.0	0.0	400	16400
21.610063552856445	41	-176.625	67.47094	-86.5	-360.0	25.0	0.0	400	16800
22.023590564727783	42	-191.1875	74.10189	-40.0	-349.0	25.0	0.0	400	17200
22.400306701660156	43	-173.75	52.315746	-111.0	-305.5	25.0	0.0	400	17600
22.793864965438843	44	-170.25	92.94756	-22.5	-327.0	25.0	0.0	400	18000
23.180420637130737	45	-211.53125	64.336876	-92.0	-355.0	25.0	0.0	400	18400
23.600098848342896	46	-171.375	47.66927	-95.5	-299.5	25.0	0.0	400	18800
23.988213777542114	47	-200.0625	60.940514	-104.5	-320.0	25.0	0.0	400	19200
24.36992859840393	48	-185.65625	63.13248	-66.0	-312.0	25.0	0.0	400	19600
24.75196647644043	49	-200.9375	62.73901	-75.5	-285.5	25.0	0.0	400	20000
25.148273468017578	50	-174.625	83.708855	-19.5	-330.0	25.0	0.0	400	20400
25.520475149154663	51	-199.21875	51.343197	-112.5	-310.0	25.0	0.0	400	20800
25.915355443954468	52	-183.34375	31.257359	-123.5	-230.5	25.0	0.0	400	21200
26.280155897140503	53	-211.28125	94.42241	-75.0	-387.0	25.0	0.0	400	21600
26.649515628814697	54	-218.0	64.98991	-112.0	-327.5	25.0	0.0	400	22000
27.00487494468689	55	-197.5625	76.94517	-48.5	-338.5	25.0	0.0	400	22400
27.36136269569397	56	-178.40625	79.071014	-12.5	-279.5	25.0	0.0	400	22800
27.725619316101074	57	-173.21875	78.50995	-53.0	-344.0	25.0	0.0	400	23200
28.104231119155884	58	-211.53125	74.80735	-107.5	-397.5	25.0	0.0	400	23600
28.482366800308228	59	-168.53125	52.81615	-46.5	-246.5	25.0	0.0	400	24000
28.856705904006958	60	-191.5625	75.5794	-70.5	-333.0	25.0	0.0	400	24400
29.218032121658325	61	-167.0625	52.045013	-49.0	-242.0	25.0	0.0	400	24800
29.595547199249268	62	-187.9375	57.94741	-64.0	-297.0	25.0	0.0	400	25200
29.954963445663452	63	-200.875	93.14899	-51.5	-383.0	25.0	0.0	400	25600
30.337725400924683	64	-206.125	64.15788	-99.0	-336.0	25.0	0.0	400	26000
30.706594705581665	65	-202.625	77.418	-37.5	-327.0	25.0	0.0	400	26400
31.083200216293335	66	-162.25	63.221832	-18.5	-285.0	25.0	0.0	400	26800
31.48321557044983	67	-181.71875	66.79375	-7.5	-316.0	25.0	0.0	400	27200
31.86032462120056	68	-166.0625	73.384445	-55.0	-335.0	25.0	0.0	400	27600
32.24005484580994	69	-144.09375	55.426533	-63.5	-254.5	25.0	0.0	400	28000
32.66575837135315	70	-161.75	50.699173	-77.5	-248.5	25.0	0.0	400	28400
33.065863370895386	71	-194.71875	72.56806	-45.0	-349.0	25.0	0.0	400	28800
33.44120907783508	72	-182.71875	81.58392	-32.0	-349.5	25.0	0.0	400	29200
33.86009383201599	73	-172.875	88.714516	-6.0	-318.0	25.0	0.0	400	29600
34.32454466819763	74	-185.53125	76.18429	-94.0	-369.0	25.0	0.0	400	30000
34.79208779335022	75	-196.4375	81.11332	-52.5	-347.5	25.0	0.0	400	30400
35.247554540634155	76	-162.53125	77.69883	-10.0	-258.0	25.0	0.0	400	30800
35.69486737251282	77	-185.1875	61.135063	-47.5	-319.0	25.0	0.0	400	31200
36.14104413986206	78	-160.75	59.27373	-29.5	-234.5	25.0	0.0	400	31600
36.58440923690796	79	-174.15625	68.42485	-47.0	-341.5	25.0	0.0	400	32000
37.03012537956238	80	-189.1875	75.27302	-81.0	-319.0	25.0	0.0	400	32400
37.47429919242859	81	-176.75	69.18589	-79.5	-309.0	25.0	0.0	400	32800
37.924200773239136	82	-219.5625	75.40202	-100.5	-369.0	25.0	0.0	400	33200
38.37028098106384	83	-170.34375	94.28674	15.0	-351.0	25.0	0.0	400	33600
38.75497031211853	84	-155.1875	97.20161	11.5	-335.5	25.0	0.0	400	34000
39.136828660964966	85	-150.0625	59.810345	-27.0	-268.5	25.0	0.0	400	34400
39.51296353340149	86	-177.5	56.788532	-97.0	-307.0	25.0	0.0	400	34800
39.890796184539795	87	-167.75	57.491848	-3.0	-263.5	25.0	0.0	400	35200
40.2889404296875	88	-201.0625	86.73322	-69.5	-364.0	25.0	0.0	400	35600
40.6663236618042	89	-151.3125	51.984634	-44.0	-233.5	25.0	0.0	400	36000
41.045713663101196	90	-178.1875	74.56391	-56.5	-314.0	25.0	0.0	400	36400
41.42428255081177	91	-191.96875	53.02637	-94.0	-295.5	25.0	0.0	400	36800
41.805641174316406	92	-197.125	50.098495	-101.0	-340.5	25.0	0.0	400	37200
42.1896276473999	93	-175.53125	78.574104	-42.5	-307.0	25.0	0.0	400	37600
42.61431097984314	94	-177.9375	74.09957	-65.5	-317.0	25.0	0.0	400	38000
42.992530822753906	95	-205.65625	83.85678	-67.0	-392.5	25.0	0.0	400	38400
43.36856269836426	96	-181.8125	63.564896	-79.5	-353.5	25.0	0.0	400	38800
43.765379905700684	97	-176.53125	80.35108	-58.0	-350.5	25.0	0.0	400	39200
44.1486713886261	98	-181.59375	70.362946	-35.0	-294.0	25.0	0.0	400	39600
